"CRN","Subject","Course","Section","Title","Credits","MeetingType","Time","Days","Location","DateRange","ScheduleType","Instructors"
"12614","ENS","492","30","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Ongun Özçelik (P)"
"12912","ENS","492","31","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Özcan Öztürk (P)"
"12616","ENS","492","32","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Kemalettin Erbatur (P)"
"12617","ENS","492","33","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Nikolaos Koltsaklis (P)"
"12607","ENS","492","34","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Lütfi Taner Tunç (P)"
"12608","ENS","492","35","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Murat Kaya (P)"
"12654","ENS","492","36","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Meral Yüce (P)"
"12662","ENS","492","37","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Erkay Savaş (P)"
"12735","ENS","492","38","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Ezgi Karabulut Türkseven (P)"
"12897","ENS","492","39","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Morteza Ghorbani (P)"
"12905","ENS","492","40","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Levent Öztürk (P)"
"12907","ENS","492","41","Graduation Project (Implementation)","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Project","Ömer Ceylan (P)"
"13518","ENS","513","0","Experimental Methods in Nanoscience I","3.000","Class","2:40 pm - 5:30 pm","R","Sabancı Business School G062","Sep 28, 2026 - Dec 31, 2026","1st del","İsmet İnönü Kaya (P)"
"12597","ENS","525","0","Mathematical Methods for Scientists and Engineers I","3.000","Class","12:40 pm - 2:30 pm","T","Fac. of Engin. and Nat. Sci. 2019","Sep 28, 2026 - Dec 31, 2026","1st del","Göktuğ Karpat (P)"
"12597","ENS","525","0","Mathematical Methods for Scientists and Engineers I","3.000","Class","2:40 pm - 3:30 pm","F","Fac. of Engin. and Nat. Sci. L029","Sep 28, 2026 - Dec 31, 2026","2nd del","Göktuğ Karpat (P)"
"10332","ENG","300","A","Professional Communication Skills in English","3.000","Class","11:40 am - 2:30 pm","T","Sabancı Business School G045","Sep 28, 2026 - Dec 31, 2026","1st del","Birgül Köktürk (P)"
"10334","ENG","300","B","Professional Communication Skills in English","3.000","Class","9:40 am - 12:30 pm","W","Sabancı Business School G042","Sep 28, 2026 - Dec 31, 2026","1st del","Birgül Köktürk (P)"
"13475","ENG","300","C","Professional Communication Skills in English","3.000","Class","9:40 am - 12:30 pm","R","Sabancı Business School G045","Sep 28, 2026 - Dec 31, 2026","1st del","Birgül Köktürk (P)"
"13486","ENT","201","0","The Foundations of Entrepreneurship","3.000","Class","3:40 pm - 5:30 pm","M","Sabancı Business School G060","Sep 28, 2026 - Dec 31, 2026","1st del","Türkan Yosun (P)"
"13486","ENT","201","0","The Foundations of Entrepreneurship","3.000","Class","8:40 am - 9:30 am","W","Sabancı Business School G060","Sep 28, 2026 - Dec 31, 2026","2nd del","Türkan Yosun (P)"
"10429","FIN","301","0","Financial Management","3.000","Class","2:40 pm - 3:30 pm","M","Fac.of Arts and Social Sci. G018","Sep 28, 2026 - Dec 31, 2026","2nd del","Şerif Aziz Şimşir (P)"
"10429","FIN","301","0","Financial Management","3.000","Class","1:40 pm - 3:30 pm","W","Fac.of Arts and Social Sci. 1050","Sep 28, 2026 - Dec 31, 2026","1st del","Şerif Aziz Şimşir (P)"
"13226","FIN","301R","0","Financial Management-Recitation","0.000","Class","3:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. G018","Sep 28, 2026 - Dec 31, 2026","1st del","Şerif Aziz Şimşir (P)"
"10434","FIN","401","0","Corporate Finance","3.000","Class","9:40 am - 11:30 am","M","Fac.of Arts and Social Sci. G018","Sep 28, 2026 - Dec 31, 2026","1st del","Orhan Erem Ateşağaoğlu (P)"
"10434","FIN","401","0","Corporate Finance","3.000","Class","12:40 pm - 1:30 pm","T","Fac.of Arts and Social Sci. 1050","Sep 28, 2026 - Dec 31, 2026","2nd del","Orhan Erem Ateşağaoğlu (P)"
"13478","FIN","402","0","Investments","3.000","Class","10:40 am - 1:30 pm","W","Sabancı Business School G013","Sep 28, 2026 - Dec 31, 2026","1st del","Ali Doruk Günaydın (P)"
"10436","FIN","403","0","Derivative Securities","3.000","Class","12:40 pm - 2:30 pm","M","Fac.of Arts and Social Sci. 2128","Sep 28, 2026 - Dec 31, 2026","1st del","Orhan Erem Ateşağaoğlu (P)"
"10436","FIN","403","0","Derivative Securities","3.000","Class","4:40 pm - 5:30 pm","T","Fac.of Arts and Social Sci. G018","Sep 28, 2026 - Dec 31, 2026","2nd del","Orhan Erem Ateşağaoğlu (P)"
"13067","FIN","405","0","Corporate Mergers & Acquisitions","3.000","Class","8:40 am - 11:30 am","R","Sabancı Business School G013","Sep 28, 2026 - Dec 31, 2026","1st del","Erkut Baloğlu (P)"
"13479","FIN","409","0","Banking and Financial Intermediation","3.000","Class","10:40 am - 1:30 pm","M","Sabancı Business School G013","Sep 28, 2026 - Dec 31, 2026","1st del","Ata Bertay (P)"
"10441","FIN","499","0","Wealth Management","3.000","Class","5:40 pm - 8:30 pm","W","Sabancı Business School G013","Sep 28, 2026 - Dec 31, 2026","2nd del",""
"13495","FIN","619","0","Empirical Corporate Finance","3.000","Class","8:40 am - 11:30 am","M","Sabancı Business School G056","Sep 28, 2026 - Dec 31, 2026","1st del","Şerif Aziz Şimşir (P), Evrim Akdoğu"
"10442","GEN","341","0","Gender and Society","3.000","Class","2:40 pm - 5:30 pm","T","Fac.of Arts and Social Sci. 1096","Sep 28, 2026 - Dec 31, 2026","1st del","Ayşecan Terzioğlu (P)"
"10443","GEN","341D","0","Gender and Society","0.000","Class","11:40 am - 12:30 pm","F","Fac.of Arts and Social Sci. 2031","Sep 28, 2026 - Dec 31, 2026","1st del","Ayşecan Terzioğlu (P)"
"12622","GEN","399","0","Independent Study in Gender Studies","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Ateş Ali Altınordu (P)"
"13519","GEN","540","0","Gender and Society","3.000","Class","2:40 pm - 5:30 pm","T","Fac.of Arts and Social Sci. 1096","Sep 28, 2026 - Dec 31, 2026","1st del","Ayşecan Terzioğlu (P)"
"12903","GEN","699","A","PhD Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Ayşecan Terzioğlu (P)"
"13084","GEN","699","B","PhD Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Kristen Sarah Biehl Öztuzcu (P)"
"11976","GEN","700","0","Readings and Research on Gender","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Lecture","Ateş Ali Altınordu (P)"
"10456","HART","234","0","Classical Mythology in Art","3.000","Class","2:40 pm - 4:30 pm","M","Fac.of Arts and Social Sci. 1099","Sep 28, 2026 - Dec 31, 2026","1st del","Zeynep Nevin Yelçe (P)"
"10456","HART","234","0","Classical Mythology in Art","3.000","Class","1:40 pm - 2:30 pm","W","Fac.of Arts and Social Sci. 1101","Sep 28, 2026 - Dec 31, 2026","2nd del","Zeynep Nevin Yelçe (P)"
"12003","HART","292","0","From Modern to Contemporary Art","3.000","Class","1:40 pm - 4:30 pm","W","Fac.of Arts and Social Sci. G048","Sep 28, 2026 - Dec 31, 2026","1st del",""
"13520","HART","425","0","Art & History at the Museum","3.000","Class","9:40 am - 12:30 pm","F","","Sep 28, 2026 - Dec 31, 2026","1st del","Ahu Antmen Akiska (P)"
"13521","HART","525","0","Art & History at the Museum","3.000","Class","9:40 am - 12:30 pm","F","","Sep 28, 2026 - Dec 31, 2026","1st del","Ahu Antmen Akiska (P)"
"10654","HIST","191","A","Principles of Atatürk and the History of the Turkish Revolution I","2.000","Class","9:40 am - 11:30 am","M","Fac. of Engin. and Nat. Sci. G077","Sep 28, 2026 - Dec 31, 2026","1st del","Mehmet Kuru (P), Burhan İzgin , Ayşe Ozil"
"10655","HIST","191","B","Principles of Atatürk and the History of the Turkish Revolution I","2.000","Class","2:40 pm - 4:30 pm","W","Sabancı Business School G071","Sep 28, 2026 - Dec 31, 2026","1st del","Mehmet Kuru (P), Burhan İzgin , Ayşe Ozil"
"10656","HIST","191","Y","Principles of Atatürk and the History of the Turkish Revolution I","2.000","Class","8:40 am - 10:30 am","W","Fac.of Arts and Social Sci. G062","Sep 28, 2026 - Dec 31, 2026","1st del","Berna Kamay (P), Atacan Atakan , Burhan İzgin"
"10658","HIST","192","Y","Principles of Atatürk and the History of the Turkish Revolution II","2.000","Class","10:40 am - 12:30 pm","R","Fac.of Arts and Social Sci. 1098","Sep 28, 2026 - Dec 31, 2026","1st del","Atacan Atakan (P), Burhan İzgin"
"10657","HIST","192","0","Principles of Atatürk and the History of the Turkish Revolution II","2.000","Class","2:40 pm - 4:30 pm","M","Fac. of Engin. and Nat. Sci. G077","Sep 28, 2026 - Dec 31, 2026","1st del","Atacan Atakan (P), Burhan İzgin"
"10459","HIST","500","0","M.A. Pro-Seminar","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Seminar","Ayşe Ozil (P)"
"10460","HIST","501","0","Explorations in World History I","3.000","Class","11:40 am - 2:30 pm","M","Fac.of Arts and Social Sci. 2080","Sep 28, 2026 - Dec 31, 2026","1st del","Tommaso Stefini (P)"
"13642","HIST","572","0","Sources and Methods for 17th and 18th century Ottoman History","3.000","Class","11:40 am - 2:30 pm","T","Fac.of Arts and Social Sci. 2080","Sep 28, 2026 - Dec 31, 2026","1st del","Mehmet Kuru (P)"
"13522","HIST","581","0","Sources and Methods for 19th Century Ottoman History","3.000","Class","12:40 pm - 3:30 pm","R","Fac.of Arts and Social Sci. 2080","Sep 28, 2026 - Dec 31, 2026","1st del","Ayşe Ozil (P)"
"10467","HIST","599","A","Master's Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Abdurrahman Atçıl (P)"
"10468","HIST","599","B","Master's Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Ayşe Ozil (P)"
"10471","HIST","599","C","Master's Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Emre Erol (P)"
"13141","HIST","600","0","PhD Pro-Seminar","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Seminar","Ayşe Ozil (P)"
"13645","HIST","681","0","Seminar for Late Ottoman history","3.000","Class","2:40 pm - 5:30 pm","T","Fac.of Arts and Social Sci. 2080","Sep 28, 2026 - Dec 31, 2026","1st del",""
"12997","HIST","682","0","Politics and Society in Ottoman Cities, 16th -18th centuries","3.000","Class","2:40 pm - 5:30 pm","W","Fac.of Arts and Social Sci. 2101","Sep 28, 2026 - Dec 31, 2026","1st del","Tommaso Stefini (P)"
"10472","HIST","699","A","PhD Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Abdurrahman Atçıl (P)"
"13690","HIST","715","0","Literature Survey: From the Age of Revolution","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Ayşe Ozil (P)"
"13691","HIST","762","0","Literature Survey : Ottoman History, 1300-1600","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Abdurrahman Atçıl (P)"
"10660","HUM","201","0","Major Works of Literature","3.000","Class","12:40 pm - 2:30 pm","T","Fac.of Arts and Social Sci. G062","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"10661","HUM","201D","A1","Major Works of Literature – Discussion","0.000","Class","10:40 am - 11:30 am","R","Fac.of Arts and Social Sci. 1001","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"10662","HUM","201D","A2","Major Works of Literature – Discussion","0.000","Class","10:40 am - 11:30 am","R","Fac.of Arts and Social Sci. 2023","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"10664","HUM","201D","B1","Major Works of Literature – Discussion","0.000","Class","11:40 am - 12:30 pm","R","Fac.of Arts and Social Sci. 1001","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"10665","HUM","201D","B2","Major Works of Literature – Discussion","0.000","Class","11:40 am - 12:30 pm","R","Fac.of Arts and Social Sci. 2023","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"10667","HUM","201D","C1","Major Works of Literature – Discussion","0.000","Class","2:40 pm - 3:30 pm","R","Fac.of Arts and Social Sci. G049","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"13110","HUM","201D","C2","Major Works of Literature – Discussion","0.000","Class","2:40 pm - 3:30 pm","R","Fac.of Arts and Social Sci. 1011","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"13111","HUM","201D","C3","Major Works of Literature – Discussion","0.000","Class","2:40 pm - 3:30 pm","R","Fac.of Arts and Social Sci. 2023","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"10668","HUM","201D","D1","Major Works of Literature – Discussion","0.000","Class","3:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. G049","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"13112","HUM","201D","D2","Major Works of Literature – Discussion","0.000","Class","3:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. 1011","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"13113","HUM","201D","D3","Major Works of Literature – Discussion","0.000","Class","3:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. 2023","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P), Zeynep Nevin Yelçe"
"10681","HUM","202","0","Major Works of Western Art","3.000","Class","10:40 am - 12:30 pm","W","Fac.of Arts and Social Sci. G062","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10682","HUM","202D","A1","Major Works of Western Art - Discussion","0.000","Class","10:40 am - 11:30 am","R","Fac.of Arts and Social Sci. G048","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10683","HUM","202D","A2","Major Works of Western Art - Discussion","0.000","Class","10:40 am - 11:30 am","R","Fac.of Arts and Social Sci. G049","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10684","HUM","202D","A3","Major Works of Western Art - Discussion","0.000","Class","10:40 am - 11:30 am","R","Fac.of Arts and Social Sci. 1101","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10686","HUM","202D","B1","Major Works of Western Art - Discussion","0.000","Class","11:40 am - 12:30 pm","R","Fac.of Arts and Social Sci. G048","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10687","HUM","202D","B2","Major Works of Western Art - Discussion","0.000","Class","11:40 am - 12:30 pm","R","Fac.of Arts and Social Sci. G049","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10688","HUM","202D","B3","Major Works of Western Art - Discussion","0.000","Class","11:40 am - 12:30 pm","R","Fac.of Arts and Social Sci. 1101","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10689","HUM","202D","C1","Major Works of Western Art - Discussion","0.000","Class","2:40 pm - 3:30 pm","R","Fac.of Arts and Social Sci. 1075","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10685","HUM","202D","C2","Major Works of Western Art - Discussion","0.000","Class","2:40 pm - 3:30 pm","R","Fac.of Arts and Social Sci. 1097","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"13114","HUM","202D","D1","Major Works of Western Art - Discussion","0.000","Class","3:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. 1075","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"13115","HUM","202D","D2","Major Works of Western Art - Discussion","0.000","Class","3:40 pm - 4:30 pm","R","Fac.of Arts and Social Sci. 1097","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"10690","HUM","207","0","Major Works of Western Philosophy","3.000","Class","2:40 pm - 4:30 pm","T","Fac.of Arts and Social Sci. 1010","Sep 28, 2026 - Dec 31, 2026","1st del","Elif Yavnık (P), Faik Kurtulmuş"
"10691","HUM","207D","A","Major Works of Western Philosophy – Discussion","0.000","Class","10:40 am - 11:30 am","R","Fac.of Arts and Social Sci. 1075","Sep 28, 2026 - Dec 31, 2026","1st del","Elif Yavnık (P)"
"10692","HUM","207D","B","Major Works of Western Philosophy – Discussion","0.000","Class","11:40 am - 12:30 pm","R","Fac.of Arts and Social Sci. 1075","Sep 28, 2026 - Dec 31, 2026","1st del","Elif Yavnık (P)"
"10693","HUM","207D","C","Major Works of Western Philosophy – Discussion","0.000","Class","2:40 pm - 3:30 pm","R","Fac. of Engin. and Nat. Sci. 2019","Sep 28, 2026 - Dec 31, 2026","1st del","Elif Yavnık (P)"
"10694","HUM","207D","D","Major Works of Western Philosophy – Discussion","0.000","Class","3:40 pm - 4:30 pm","R","Fac. of Engin. and Nat. Sci. 2019","Sep 28, 2026 - Dec 31, 2026","1st del","Elif Yavnık (P)"
"10697","HUM","311","0","Major Works of Literature: The World Before Modernity","3.000","Class","2:40 pm - 4:30 pm","W","Sabancı Business School G045","Sep 28, 2026 - Dec 31, 2026","1st del","Neriman Kuyucu (P)"
"10697","HUM","311","0","Major Works of Literature: The World Before Modernity","3.000","Class","10:40 am - 11:30 am","R","Fac.of Arts and Social Sci. 1080","Sep 28, 2026 - Dec 31, 2026","2nd del","Neriman Kuyucu (P)"
"10698","HUM","312","0","Major Works of Modern Art","3.000","Class","9:40 am - 12:30 pm","W","Fac.of Arts and Social Sci. 1080","Sep 28, 2026 - Dec 31, 2026","1st del",""
"10700","HUM","317","0","Major Works of Moral Philosophy","3.000","Class","10:40 am - 12:30 pm","W","Fac.of Arts and Social Sci. 1101","Sep 28, 2026 - Dec 31, 2026","2nd del","Elif Yavnık (P), Faik Kurtulmuş"
"10700","HUM","317","0","Major Works of Moral Philosophy","3.000","Class","11:40 am - 12:30 pm","R","Fac.of Arts and Social Sci. 1102","Sep 28, 2026 - Dec 31, 2026","1st del","Elif Yavnık (P), Faik Kurtulmuş"
"13020","HUM","321","0","Major Works of Literature: The Modern World","3.000","Class","12:40 pm - 2:30 pm","T","Fac.of Arts and Social Sci. 1075","Sep 28, 2026 - Dec 31, 2026","1st del","Kenan Sharpe (P)"
"13020","HUM","321","0","Major Works of Literature: The Modern World","3.000","Class","2:40 pm - 3:30 pm","R","Fac.of Arts and Social Sci. 1080","Sep 28, 2026 - Dec 31, 2026","2nd del","Kenan Sharpe (P)"
"12162","HUM","322","0","Major Works of Art: The World Before Modernity","3.000","Class","10:40 am - 12:30 pm","T","Fac.of Arts and Social Sci. G025","Sep 28, 2026 - Dec 31, 2026","1st del","Sinem Erdoğan İşkorkutan (P)"
"12162","HUM","322","0","Major Works of Art: The World Before Modernity","3.000","Class","1:40 pm - 2:30 pm","R","Fac.of Arts and Social Sci. 1101","Sep 28, 2026 - Dec 31, 2026","2nd del","Sinem Erdoğan İşkorkutan (P)"
"10474","IE","303","0","Decision Economics","3.000","Class","8:40 am - 10:30 am","W","Fac. of Engin. and Nat. Sci. G077","Sep 28, 2026 - Dec 31, 2026","1st del","Tonguç Ünlüyurt (P)"
